Object ID,Title,Period,Medium,Image,Image Download Link,Object URL,Artist
1442,earring,19th century,silver and jade,https://images.metmuseum.org/CRDImages/as/original/54_132_2.JPG,https://images.metmuseum.org/CRDImages/as/original/54_132_2.JPG,https://www.metmuseum.org/art/collection/search/39480,unknown
1443,necklace,19th century,silver and jade,https://images.metmuseum.org/CRDImages/as/original/54_132_5.JPG,https://images.metmuseum.org/CRDImages/as/original/54_132_5.JPG,https://www.metmuseum.org/art/collection/search/39481,unknown
1444,weighing books,early 16th century,hanging scroll; ink and color on silk,https://images.metmuseum.org/CRDImages/as/original/DP157066.jpg,https://images.metmuseum.org/CRDImages/as/original/DP157066.jpg,https://www.metmuseum.org/art/collection/search/39483,guo xu
1445,panel from a buddhist ritual crown depicting vairocana,late 13th–early 14th century,distemper on wood,https://images.metmuseum.org/CRDImages/as/original/DP12791-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP12791-001.jpg,https://www.metmuseum.org/art/collection/search/39486,unknown
1446,moon over an autumn moor,16th century,"originally a fan mounted as a hanging scroll; ink, color, and silver on gilded paper",https://images.metmuseum.org/CRDImages/as/original/DP158827.jpg,https://images.metmuseum.org/CRDImages/as/original/DP158827.jpg,https://www.metmuseum.org/art/collection/search/39487,kano yukinobu 狩野之信
1447,daoist immortal laozi,1438,gilt copper alloy,https://images.metmuseum.org/CRDImages/as/original/DP156671.jpg,https://images.metmuseum.org/CRDImages/as/original/DP156671.jpg,https://www.metmuseum.org/art/collection/search/39488,chen yanqing
1448,pan box in the shape of a duck,ca. 1700,bidri (zinc alloy with inlay of brass and silver),https://images.metmuseum.org/CRDImages/as/original/DP22195_1997.132.jpg,https://images.metmuseum.org/CRDImages/as/original/DP22195_1997.132.jpg,https://www.metmuseum.org/art/collection/search/39492,unknown
1449,yokeback armchair,17th century,"wood (huanghuali, dalbergia odorifera)",https://images.metmuseum.org/CRDImages/as/original/1997_92_O2_sf.jpg,https://images.metmuseum.org/CRDImages/as/original/1997_92_O2_sf.jpg,https://www.metmuseum.org/art/collection/search/39493,unknown
1450,"blind with scrollwork, bat, and flowers",18th century,bamboo with multicolored silk threads,no_image,unknown,https://www.metmuseum.org/art/collection/search/39494,unknown
1451,textile with aquatic birds and recumbent animal,13th century,silk tapestry (kesi),https://images.metmuseum.org/CRDImages/as/original/DT4121.jpg,https://images.metmuseum.org/CRDImages/as/original/DT4121.jpg,https://www.metmuseum.org/art/collection/search/39495,unknown
1452,conical bowl with flowers and birds (one from a set),late 13th–14th century,silver with chased and punched decoration and gilding,https://images.metmuseum.org/CRDImages/as/original/DP-17374-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-17374-001.jpg,https://www.metmuseum.org/art/collection/search/39522,unknown
1453,large figure of a lady,unknown,earthenware with remains of pigments,https://images.metmuseum.org/CRDImages/as/original/1997_1_1_O1_sf.jpg,https://images.metmuseum.org/CRDImages/as/original/1997_1_1_O1_sf.jpg,https://www.metmuseum.org/art/collection/search/39523,unknown
1454,amphora,late 7th century,earthenware with three-color (sancai) glaze,https://images.metmuseum.org/CRDImages/as/original/DP222014.jpg,https://images.metmuseum.org/CRDImages/as/original/DP222014.jpg,https://www.metmuseum.org/art/collection/search/39524,unknown
1455,standing court lady,8th century,earthenware with three color (sancai) glaze,https://images.metmuseum.org/CRDImages/as/original/1997_1_3.jpg,https://images.metmuseum.org/CRDImages/as/original/1997_1_3.jpg,https://www.metmuseum.org/art/collection/search/39525,unknown
1456,standing court lady,8th century,earthenware with three-color (sancai) glaze,https://images.metmuseum.org/CRDImages/as/original/1997_1_4.jpg,https://images.metmuseum.org/CRDImages/as/original/1997_1_4.jpg,https://www.metmuseum.org/art/collection/search/39526,unknown
1457,gourd-shaped bottle (one of a pair),18th century,porcelain with celadon glaze (jingdezhen ware),https://images.metmuseum.org/CRDImages/as/original/DP-14609-119.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-14609-119.jpg,https://www.metmuseum.org/art/collection/search/39527,unknown
1458,jar with handles,12th century,stoneware with applied white slip ribs and black glaze (cizhou ware),https://images.metmuseum.org/CRDImages/as/original/DP-14610-043.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-14610-043.jpg,https://www.metmuseum.org/art/collection/search/39528,unknown
1459,incense burner with dragons chasing pearl,dated 1564,porcelain painted in overglaze polychrome enamels (jingdezhen ware),https://images.metmuseum.org/CRDImages/as/original/DP-14609-123.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-14609-123.jpg,https://www.metmuseum.org/art/collection/search/39529,unknown
1460,dish with floral pattern,unknown,stoneware painted in brown on a white ground (cizhou ware),https://images.metmuseum.org/CRDImages/as/original/1997_1_9_O2.jpg,https://images.metmuseum.org/CRDImages/as/original/1997_1_9_O2.jpg,https://www.metmuseum.org/art/collection/search/39530,unknown
1461,bottle with abstract flowers and leaves,14th century,stoneware painted in brown on white slip under transparent glaze (cizhou ware),https://images.metmuseum.org/CRDImages/as/original/1997_1_10.jpg,https://images.metmuseum.org/CRDImages/as/original/1997_1_10.jpg,https://www.metmuseum.org/art/collection/search/39531,unknown
1462,dish with peaches and bats,early 18th century,porcelain painted in overglaze polychrome enamels (jingdezhen ware),https://images.metmuseum.org/CRDImages/as/original/DP225480.jpg,https://images.metmuseum.org/CRDImages/as/original/DP225480.jpg,https://www.metmuseum.org/art/collection/search/39532,unknown
1463,incense burner with lotuses,early 16th century,porcelain painted with cobalt blue under transparent glaze (jingdezhen ware),https://images.metmuseum.org/CRDImages/as/original/DP-14609-113.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-14609-113.jpg,https://www.metmuseum.org/art/collection/search/39533,unknown
1464,excerpt from “song of leyou park”,13th century,section of a handscroll mounted as a hanging scroll; ink on paper,https://images.metmuseum.org/CRDImages/as/original/DP-35702-002.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-35702-002.jpg,https://www.metmuseum.org/art/collection/search/39534,zhang jizhi
1465,living aloft,1543,hanging scroll; ink and color on paper,https://images.metmuseum.org/CRDImages/as/original/DP274197.jpg,https://images.metmuseum.org/CRDImages/as/original/DP274197.jpg,https://www.metmuseum.org/art/collection/search/39536,wen zhengming
1466,two eagles,dated 1702,hanging scroll; ink on paper,https://images.metmuseum.org/CRDImages/as/original/DP-19468-002.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-19468-002.jpg,https://www.metmuseum.org/art/collection/search/39540,bada shanren (zhu da)
1467,riverbank,unknown,hanging scroll; ink and color on silk,https://images.metmuseum.org/CRDImages/as/original/DP-13074-006.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-13074-006.jpg,https://www.metmuseum.org/art/collection/search/39542,dong yuan
1468,palace banquet,unknown,hanging scroll; ink and color on silk,https://images.metmuseum.org/CRDImages/as/original/DP-13657-002.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-13657-002.jpg,https://www.metmuseum.org/art/collection/search/39543,unidentified artist
1469,liu chen and ruan zhao entering the tiantai mountains,unknown,handscroll; ink on paper,https://images.metmuseum.org/CRDImages/as/original/DP213950_CRD.jpg,https://images.metmuseum.org/CRDImages/as/original/DP213950_CRD.jpg,https://www.metmuseum.org/art/collection/search/39545,zhao cangyun
1470,bamboo copied after wen tong,dated 1343,hanging scroll; ink on silk,https://images.metmuseum.org/CRDImages/as/original/DP-29289-002.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-29289-002.jpg,https://www.metmuseum.org/art/collection/search/39546,ke jiusi
1471,"bamboo, old tree, and rock",dated 1338,hanging scroll; ink on silk,https://images.metmuseum.org/CRDImages/as/original/DP235590.jpg,https://images.metmuseum.org/CRDImages/as/original/DP235590.jpg,https://www.metmuseum.org/art/collection/search/39547,wu zhen
1472,rocky landscape with pines,before 1346,hanging scroll; ink on silk,https://images.metmuseum.org/CRDImages/as/original/DP249730.jpg,https://images.metmuseum.org/CRDImages/as/original/DP249730.jpg,https://www.metmuseum.org/art/collection/search/39548,zhang xun
1473,scholar-recluse in blue-green landscape,1633,hanging scroll; ink and color on silk,https://images.metmuseum.org/CRDImages/as/original/DT371470.jpg,https://images.metmuseum.org/CRDImages/as/original/DT371470.jpg,https://www.metmuseum.org/art/collection/search/39558,chen hongshou
1474,eighteen songs of a nomad flute: the story of lady wenji,early 15th century,"handscroll; ink, color, and gold on silk",https://images.metmuseum.org/CRDImages/as/original/DP213003_CRD.jpg,https://images.metmuseum.org/CRDImages/as/original/DP213003_CRD.jpg,https://www.metmuseum.org/art/collection/search/39569,unidentified artist
1475,freshwater jar (mizusashi),mid-17th century,"porcelain with celadon glaze (hizen ware, arita type); lacquer cover",https://images.metmuseum.org/CRDImages/as/original/DP-43533-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-43533-001.jpg,https://www.metmuseum.org/art/collection/search/39575,unknown
1476,bowl,12th–13th century,porcelain covered with a celadon glaze (qingbai ware),https://images.metmuseum.org/CRDImages/as/original/91_1_389_S_sf.jpg,https://images.metmuseum.org/CRDImages/as/original/91_1_389_S_sf.jpg,https://www.metmuseum.org/art/collection/search/39577,unknown
1477,jar,late 6th century,earthenware with relief decoration under an olive green glaze,https://images.metmuseum.org/CRDImages/as/original/DT3977.jpg,https://images.metmuseum.org/CRDImages/as/original/DT3977.jpg,https://www.metmuseum.org/art/collection/search/39582,unknown
1478,water well with decoration of animals and waves,17th century,stone-slate,https://images.metmuseum.org/CRDImages/as/original/LC-1997_268_001.jpg,https://images.metmuseum.org/CRDImages/as/original/LC-1997_268_001.jpg,https://www.metmuseum.org/art/collection/search/39585,unknown
1479,water well with decoration of water fowl and plants,17th century,stone-slate,https://images.metmuseum.org/CRDImages/as/original/LC-1997_269_001.jpg,https://images.metmuseum.org/CRDImages/as/original/LC-1997_269_001.jpg,https://www.metmuseum.org/art/collection/search/39586,unknown
1480,textile with floral medallion,late 8th–early 9th century,weft-faced compound silk twill,https://images.metmuseum.org/CRDImages/as/original/DT4009.jpg,https://images.metmuseum.org/CRDImages/as/original/DT4009.jpg,https://www.metmuseum.org/art/collection/search/39595,unknown
1481,purse with boys playing,10th–11th century,weft-faced compound silk twill,https://images.metmuseum.org/CRDImages/as/original/DT3985.jpg,https://images.metmuseum.org/CRDImages/as/original/DT3985.jpg,https://www.metmuseum.org/art/collection/search/39597,unknown
1482,textile with horned animals in a pearl roundel,7th–9th century,weft-faced compound silk twill,https://images.metmuseum.org/CRDImages/as/original/DP271813.jpg,https://images.metmuseum.org/CRDImages/as/original/DP271813.jpg,https://www.metmuseum.org/art/collection/search/39598,unknown
1483,shaped tile with floral decoration,15th century,porcelain with underglaze blue decoration,https://images.metmuseum.org/CRDImages/as/original/DT4083.jpg,https://images.metmuseum.org/CRDImages/as/original/DT4083.jpg,https://www.metmuseum.org/art/collection/search/39599,unknown
1484,side table,17th century,wood (huanghuali),https://images.metmuseum.org/CRDImages/as/original/DP260285.jpg,https://images.metmuseum.org/CRDImages/as/original/DP260285.jpg,https://www.metmuseum.org/art/collection/search/39613,unknown
1485,seated luohan (arhat) in a grotto,18th–19th century,lapis lazuli,https://images.metmuseum.org/CRDImages/as/original/DP275507.jpg,https://images.metmuseum.org/CRDImages/as/original/DP275507.jpg,https://www.metmuseum.org/art/collection/search/39616,unknown
1486,vase,late 17th–early 18th century,copper alloy,https://images.metmuseum.org/CRDImages/as/original/DP324380.jpg,https://images.metmuseum.org/CRDImages/as/original/DP324380.jpg,https://www.metmuseum.org/art/collection/search/39617,unknown
1487,rice measure with four constellation deities,16th century,"carved red, green, and black lacquer",https://images.metmuseum.org/CRDImages/as/original/DT219097.jpg,https://images.metmuseum.org/CRDImages/as/original/DT219097.jpg,https://www.metmuseum.org/art/collection/search/39618,unknown
1488,"pair of table screens with flowers, birds, and poems",17th century,ivory,https://images.metmuseum.org/CRDImages/as/original/ASA5.jpg,https://images.metmuseum.org/CRDImages/as/original/ASA5.jpg,https://www.metmuseum.org/art/collection/search/39619,unknown
1489,jar with floral scrolls and wrapped-cloth design (one of a pair),mid-18th century,painted enamel on copper,https://images.metmuseum.org/CRDImages/as/original/14_40_162ab_O1_sf.jpg,https://images.metmuseum.org/CRDImages/as/original/14_40_162ab_O1_sf.jpg,https://www.metmuseum.org/art/collection/search/39620,unknown
1490,jar with floral scrolls and wrapped-cloth design (one of a pair),mid-18th century,painted enamel on copper alloy,https://images.metmuseum.org/CRDImages/as/original/14_40_161ab_O1_sf.jpg,https://images.metmuseum.org/CRDImages/as/original/14_40_161ab_O1_sf.jpg,https://www.metmuseum.org/art/collection/search/39621,unknown
1491,vessel in the shape of a waterfowl (fuzun),15th–16th century,"copper alloy, gold and silver inlay",https://images.metmuseum.org/CRDImages/as/original/DP-33023-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-33023-001.jpg,https://www.metmuseum.org/art/collection/search/39622,unknown
1492,disk with dragons,14th–early 15th century,ivory,https://images.metmuseum.org/CRDImages/as/original/DP310102.jpg,https://images.metmuseum.org/CRDImages/as/original/DP310102.jpg,https://www.metmuseum.org/art/collection/search/39623,unknown
1493,safe conduct pass (paiza) with inscription in phakpa script,late 13th century,iron with silver inlay,https://images.metmuseum.org/CRDImages/as/original/DT7052.jpg,https://images.metmuseum.org/CRDImages/as/original/DT7052.jpg,https://www.metmuseum.org/art/collection/search/39624,unknown
1494,brush holder with “ode to the pavilion of the inebriated old man”,early 17th century,bamboo,https://images.metmuseum.org/CRDImages/as/original/DT3697.jpg,https://images.metmuseum.org/CRDImages/as/original/DT3697.jpg,https://www.metmuseum.org/art/collection/search/39625,zhang xihuang
1495,incense holder with scholars in a landscape,late 16th–early 17th century,bamboo,https://images.metmuseum.org/CRDImages/as/original/DP323467.jpg,https://images.metmuseum.org/CRDImages/as/original/DP323467.jpg,https://www.metmuseum.org/art/collection/search/39626,zhu sansong
1496,nine elders of mount xiang,18th century,soapstone,https://images.metmuseum.org/CRDImages/as/original/ASA32.jpg,https://images.metmuseum.org/CRDImages/as/original/ASA32.jpg,https://www.metmuseum.org/art/collection/search/39627,unknown
1497,boating amid snowy streams and mountains,mid-17th century,hanging scroll; ink and color on silk,https://images.metmuseum.org/CRDImages/as/original/ASA21.jpg,https://images.metmuseum.org/CRDImages/as/original/ASA21.jpg,https://www.metmuseum.org/art/collection/search/39628,lan meng
1498,jar in the shape of bronze container (hu),1st–2nd century,earthenware with lead green glaze,https://images.metmuseum.org/CRDImages/as/original/LC-29_100_160_whs-002.jpg,https://images.metmuseum.org/CRDImages/as/original/LC-29_100_160_whs-002.jpg,https://www.metmuseum.org/art/collection/search/39631,unknown
1499,seated luohan with a servant,late 18th–early 19th century,malachite,https://images.metmuseum.org/CRDImages/as/original/DP275508.jpg,https://images.metmuseum.org/CRDImages/as/original/DP275508.jpg,https://www.metmuseum.org/art/collection/search/39632,unknown
1500,desk screen with stylized floral design,late 16th–early 17th century,cloisonné enamel,https://images.metmuseum.org/CRDImages/as/original/ASA27.jpg,https://images.metmuseum.org/CRDImages/as/original/ASA27.jpg,https://www.metmuseum.org/art/collection/search/39633,unknown
1501,bodhisattva samantabhadra (puxian),12th–14th century,mammoth ivory,https://images.metmuseum.org/CRDImages/as/original/DP170127.jpg,https://images.metmuseum.org/CRDImages/as/original/DP170127.jpg,https://www.metmuseum.org/art/collection/search/39634,unknown
1502,buddha shakyamuni with attendant bodhisattvas,12th–14th century,mammoth ivory,https://images.metmuseum.org/CRDImages/as/original/DP170123.jpg,https://images.metmuseum.org/CRDImages/as/original/DP170123.jpg,https://www.metmuseum.org/art/collection/search/39635,unknown
1503,bodhisattva manjushri (wenshu),12th–14th century,mammoth ivory,https://images.metmuseum.org/CRDImages/as/original/DP170129.jpg,https://images.metmuseum.org/CRDImages/as/original/DP170129.jpg,https://www.metmuseum.org/art/collection/search/39636,unknown
1504,knotted dragon pendant,3rd century bce,jade (nephrite),https://images.metmuseum.org/CRDImages/as/original/DP-32069-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-32069-001.jpg,https://www.metmuseum.org/art/collection/search/39637,unknown
1505,plate with fish,mid-14th century,porcelain painted with cobalt blue under transparent glaze (jingdezhen ware),https://images.metmuseum.org/CRDImages/as/original/DP-14609-052.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-14609-052.jpg,https://www.metmuseum.org/art/collection/search/39638,unknown
1506,"wenchang, stellar god of literature",16th century,ivory,https://images.metmuseum.org/CRDImages/as/original/DP318649.jpg,https://images.metmuseum.org/CRDImages/as/original/DP318649.jpg,https://www.metmuseum.org/art/collection/search/39639,unknown
1507,head of a bodhisattva,ca. early 8th century,sandstone with pigment,https://images.metmuseum.org/CRDImages/as/original/DP170147.jpg,https://images.metmuseum.org/CRDImages/as/original/DP170147.jpg,https://www.metmuseum.org/art/collection/search/39640,unknown
1508,ink making,early 19th century,gouache on paper,https://images.metmuseum.org/CRDImages/as/original/ASA38.jpg,https://images.metmuseum.org/CRDImages/as/original/ASA38.jpg,https://www.metmuseum.org/art/collection/search/39641,unidentified artist
1509,fan with dragon,probably 17th century,silk tapestry (kesi),https://images.metmuseum.org/CRDImages/as/original/47_18_42.jpg,https://images.metmuseum.org/CRDImages/as/original/47_18_42.jpg,https://www.metmuseum.org/art/collection/search/39642,unknown
1510,incense burner with fish-shaped handles,16th–17th century,copper alloy,https://images.metmuseum.org/CRDImages/as/original/DP-33020-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-33020-001.jpg,https://www.metmuseum.org/art/collection/search/39643,unknown
1511,tripod incense burner,17th century,"copper alloy, splash gilding",https://images.metmuseum.org/CRDImages/as/original/DP-36990-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-36990-001.jpg,https://www.metmuseum.org/art/collection/search/39644,unknown
1512,incense burner with animal-mask handles,17th century,"copper alloy, splash gilding",https://images.metmuseum.org/CRDImages/as/original/DP-33021-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-33021-001.jpg,https://www.metmuseum.org/art/collection/search/39645,unknown
1513,box with pommel scroll,late 13th–14th century,carved red and black lacquer,https://images.metmuseum.org/CRDImages/as/original/DT231815.jpg,https://images.metmuseum.org/CRDImages/as/original/DT231815.jpg,https://www.metmuseum.org/art/collection/search/39646,unknown
1514,bowl with dragons amid waves,10th century,stoneware with carved and incised decoration under celadon glaze (yue ware),https://images.metmuseum.org/CRDImages/as/original/DP356176.jpg,https://images.metmuseum.org/CRDImages/as/original/DP356176.jpg,https://www.metmuseum.org/art/collection/search/39649,unknown
1515,bowl with deer,late 8th–9th century,silver with parcel gilding,https://images.metmuseum.org/CRDImages/as/original/1974_267_204627.jpg,https://images.metmuseum.org/CRDImages/as/original/1974_267_204627.jpg,https://www.metmuseum.org/art/collection/search/39650,unknown
1516,garden of the inept administrator,1551,album of eight leaves; ink on paper,https://images.metmuseum.org/CRDImages/as/original/DP235628_CRD.jpg,https://images.metmuseum.org/CRDImages/as/original/DP235628_CRD.jpg,https://www.metmuseum.org/art/collection/search/39654,wen zhengming
1517,scholars of the liuli hall,late 13th century,handscroll; ink and color on silk,https://images.metmuseum.org/CRDImages/as/original/DP-19580-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-19580-001.jpg,https://www.metmuseum.org/art/collection/search/39657,unidentified artist
1518,landscapes with the chinese literati su shi and tao qian,1795–99,pair of six-panel folding screens; ink and gold leaf on paper,https://images.metmuseum.org/CRDImages/as/original/DP-14023-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-14023-001.jpg,https://www.metmuseum.org/art/collection/search/39658,nagasawa rosetsu
1519,su shi (dongpo) in a bamboo hat and clogs,before 1460,hanging scroll; ink on paper,https://images.metmuseum.org/CRDImages/as/original/DP140607.jpg,https://images.metmuseum.org/CRDImages/as/original/DP140607.jpg,https://www.metmuseum.org/art/collection/search/39659,zuigan ryūsei
1520,deep cylindrical vessel (fukabachi),ca. 3500–2500 bce,earthenware with cord-marked decoration and sculptural rim,https://images.metmuseum.org/CRDImages/as/original/DP246459.jpg,https://images.metmuseum.org/CRDImages/as/original/DP246459.jpg,https://www.metmuseum.org/art/collection/search/39660,unknown
1521,snuff bottle with european woman and child,18th century,painted enamel on copper,https://images.metmuseum.org/CRDImages/as/original/DP295195.jpg,https://images.metmuseum.org/CRDImages/as/original/DP295195.jpg,https://www.metmuseum.org/art/collection/search/39661,unknown
1522,snuff bottle with peony and bird,unknown,painted enamel on copper,https://images.metmuseum.org/CRDImages/as/original/DP295295.jpg,https://images.metmuseum.org/CRDImages/as/original/DP295295.jpg,https://www.metmuseum.org/art/collection/search/39662,unknown
1523,landscape of the four seasons,16th century,pair of six-panel folding screens; ink and color on paper,https://images.metmuseum.org/CRDImages/as/original/DT1605.jpg,https://images.metmuseum.org/CRDImages/as/original/DT1605.jpg,https://www.metmuseum.org/art/collection/search/39663,kano chōkichi
1524,irises at yatsuhashi (eight bridges),after 1709,pair of six-panel folding screens; ink and color on gold leaf on paper,https://images.metmuseum.org/CRDImages/as/original/DT231.jpg,https://images.metmuseum.org/CRDImages/as/original/DT231.jpg,https://www.metmuseum.org/art/collection/search/39664,ogata kōrin
1525,jar with dragon,early 15th century,porcelain painted with cobalt blue under transparent glaze (jingdezhen ware),https://images.metmuseum.org/CRDImages/as/original/DP-32251-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-32251-001.jpg,https://www.metmuseum.org/art/collection/search/39666,unknown
1526,the scholar fu sheng transmitting the book of documents,15th–mid-16th century,hanging scroll; ink and color on silk,https://images.metmuseum.org/CRDImages/as/original/DP274148.jpg,https://images.metmuseum.org/CRDImages/as/original/DP274148.jpg,https://www.metmuseum.org/art/collection/search/39667,du jin
1527,"old trees, level distance",ca. 1080,handscroll; ink and color on silk,https://images.metmuseum.org/CRDImages/as/original/DP167812_CRD.jpg,https://images.metmuseum.org/CRDImages/as/original/DP167812_CRD.jpg,https://www.metmuseum.org/art/collection/search/39668,guo xi
1528,taima mandala,14th century,"hanging scroll; ink, color, and gold on silk",https://images.metmuseum.org/CRDImages/as/original/DP-15580-009.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-15580-009.jpg,https://www.metmuseum.org/art/collection/search/39669,unknown
1529,kneeling ram,206 bce–220 ce,black lacquer on solid wood core,https://images.metmuseum.org/CRDImages/as/original/DP704269.jpg,https://images.metmuseum.org/CRDImages/as/original/DP704269.jpg,https://www.metmuseum.org/art/collection/search/39673,unknown
1530,pair of ducks,ca. 2nd century bce,earthenware painted with colored lacquer,https://images.metmuseum.org/CRDImages/as/original/DP704271.jpg,https://images.metmuseum.org/CRDImages/as/original/DP704271.jpg,https://www.metmuseum.org/art/collection/search/39674,unknown
1531,tray with lotus petal rim,14th century,lacquer,https://images.metmuseum.org/CRDImages/as/original/DP704065.jpg,https://images.metmuseum.org/CRDImages/as/original/DP704065.jpg,https://www.metmuseum.org/art/collection/search/39675,unknown
1532,brush and cover,1573–1620,carved cinnabar lacquer painted in black and gold,https://images.metmuseum.org/CRDImages/as/original/DP704273.jpg,https://images.metmuseum.org/CRDImages/as/original/DP704273.jpg,https://www.metmuseum.org/art/collection/search/39678,unknown
1533,dish with peonies,14th century,carved red lacquer,https://images.metmuseum.org/CRDImages/as/original/DP256079.jpg,https://images.metmuseum.org/CRDImages/as/original/DP256079.jpg,https://www.metmuseum.org/art/collection/search/39680,yang mao
1534,box with dragon design,unknown,carved red lacquer,https://images.metmuseum.org/CRDImages/as/original/DP704147.jpg,https://images.metmuseum.org/CRDImages/as/original/DP704147.jpg,https://www.metmuseum.org/art/collection/search/39681,unknown
1535,guri cupstand,1368–1644,black lacquer,https://images.metmuseum.org/CRDImages/as/original/DP704244.jpg,https://images.metmuseum.org/CRDImages/as/original/DP704244.jpg,https://www.metmuseum.org/art/collection/search/39682,unknown
1536,dish with garden scene,late 14th century,carved red lacquer,https://images.metmuseum.org/CRDImages/as/original/DP256068.jpg,https://images.metmuseum.org/CRDImages/as/original/DP256068.jpg,https://www.metmuseum.org/art/collection/search/39683,unknown
1537,guri lacquer cup,1271–1368,carved black lacquer with red layers (tixi),https://images.metmuseum.org/CRDImages/as/original/DP704211.jpg,https://images.metmuseum.org/CRDImages/as/original/DP704211.jpg,https://www.metmuseum.org/art/collection/search/39684,unknown
1538,four-tiered box with scholars,18th century,carved red lacquer,https://images.metmuseum.org/CRDImages/as/original/DP704140.jpg,https://images.metmuseum.org/CRDImages/as/original/DP704140.jpg,https://www.metmuseum.org/art/collection/search/39685,unknown
1539,box with pommel scrolls,13th century,carved red and black lacquer,https://images.metmuseum.org/CRDImages/as/original/DP355769.jpg,https://images.metmuseum.org/CRDImages/as/original/DP355769.jpg,https://www.metmuseum.org/art/collection/search/39686,unknown
1540,sixteen-lobed box,1736–95,polychrome lacquer with filled-in and engraved gold decoration,https://images.metmuseum.org/CRDImages/as/original/DP704178.jpg,https://images.metmuseum.org/CRDImages/as/original/DP704178.jpg,https://www.metmuseum.org/art/collection/search/39687,unknown
1541,dish with pommel scroll design,14th century,carved black and red lacquer,https://images.metmuseum.org/CRDImages/as/original/DP355840.jpg,https://images.metmuseum.org/CRDImages/as/original/DP355840.jpg,https://www.metmuseum.org/art/collection/search/39692,unknown
1542,bowl,9th–10th century,black lacquer with coiled wood substrate,https://images.metmuseum.org/CRDImages/as/original/DP353880.jpg,https://images.metmuseum.org/CRDImages/as/original/DP353880.jpg,https://www.metmuseum.org/art/collection/search/39695,unknown
1543,hat box with stylized chi dragons,18th century,polychrome lacquer with filled-in and engraved gold decoration,https://images.metmuseum.org/CRDImages/as/original/DP704180.jpg,https://images.metmuseum.org/CRDImages/as/original/DP704180.jpg,https://www.metmuseum.org/art/collection/search/39697,unknown
1544,winged cup,unknown,lacquer,https://images.metmuseum.org/CRDImages/as/original/DP704241.jpg,https://images.metmuseum.org/CRDImages/as/original/DP704241.jpg,https://www.metmuseum.org/art/collection/search/39698,unknown
1545,circular box with geometric design,25–200,black lacquer with painted and incised decoration,https://images.metmuseum.org/CRDImages/as/original/DP704118.jpg,https://images.metmuseum.org/CRDImages/as/original/DP704118.jpg,https://www.metmuseum.org/art/collection/search/39699,unknown
1546,tiered box with a praying official,late 14th century,carved black lacquer on gilded ground,https://images.metmuseum.org/CRDImages/as/original/DP256069.jpg,https://images.metmuseum.org/CRDImages/as/original/DP256069.jpg,https://www.metmuseum.org/art/collection/search/39700,unknown
1547,round box and cover,2nd–3rd century,lacquer,https://images.metmuseum.org/CRDImages/as/original/DP704156.jpg,https://images.metmuseum.org/CRDImages/as/original/DP704156.jpg,https://www.metmuseum.org/art/collection/search/39701,unknown
1548,stem cup with stylized clouds,14th century,carved black and red lacquer (tixi),https://images.metmuseum.org/CRDImages/as/original/DP704196.jpg,https://images.metmuseum.org/CRDImages/as/original/DP704196.jpg,https://www.metmuseum.org/art/collection/search/39705,unknown
1549,two bowls,2nd–3rd century,black lacquer painted with red lacquer,https://images.metmuseum.org/CRDImages/as/original/DP704200.jpg,https://images.metmuseum.org/CRDImages/as/original/DP704200.jpg,https://www.metmuseum.org/art/collection/search/39706,unknown
1550,textile fragment with boys in floral scrolls,11th–12th century,silk twill damask (ling),https://images.metmuseum.org/CRDImages/as/original/DP289320.jpg,https://images.metmuseum.org/CRDImages/as/original/DP289320.jpg,https://www.metmuseum.org/art/collection/search/39708,unknown
1551,rug,19th century,"warp and weft cotton; pole silk;
sehna knot",https://images.metmuseum.org/CRDImages/as/original/ASA39.jpg,https://images.metmuseum.org/CRDImages/as/original/ASA39.jpg,https://www.metmuseum.org/art/collection/search/39710,unknown
1552,cricket cage,unknown,gourd with coconut shell and ivory,https://images.metmuseum.org/CRDImages/as/original/1997_202ab_O1.jpg,https://images.metmuseum.org/CRDImages/as/original/1997_202ab_O1.jpg,https://www.metmuseum.org/art/collection/search/39711,unknown
